QuestionID,SourceFolder,Part,Label,QuestionText,OptionA,OptionB,OptionC,OptionD,CorrectAnswer,Translation,ImageFile,AudioFile
E16-P4-23,16,4,Question 23,What are the two 'milestones' that have happened this year?,She had a baby and she got married.,Her daughter had a baby and got married.,She became a grandmother and it's her 50th birthday.(正解),It's her 50th birthday and her son's wife had a baby.,C,"今年裡發生的兩個重要事件是？

a. 她生了小嬰兒並且結婚了。

b. 她的女兒生了小嬰兒並且結婚了。

c. 她當了祖母而且這是她的50歲生日。

d. 這是她的50歲生日而且她的兒子的太太生了小嬰兒。",,T16-04-010-02.mp3
E16-P4-24,16,4,Question 24,What event is taking place at the moment?,A wedding shower.,A welcome baby party.(正解),A bridal shower.,A birthday party.,B,"當下正在舉行什麼活動？

a. 結婚送禮會。

b. 歡迎寶寶派對。 

c. 新娘送禮會。 

d. 生日派對。",,T16-04-010-03.mp3
E16-P4-25,16,4,Question 25,When did the Queen first publicize that she will do a tour of the commonwealth?,Quite some time ago.,Fifteen minutes ago. (正解),She is making the announcement right now.,It is not mentioned.,B,"女王何時首次公開她將要巡迴拜訪數個國家？

a. 有好一段時間。

b. 15分鐘前。

c. 她現在正在宣佈。 

d. 沒有提到。",,T16-04-009-01.mp3
E16-P4-26,16,4,Question 26,Look at the graphic. What is the status of the second stop?,confirmed  (正解),unconfirmed,canceled,postponed,A,"請見圖表。第二站的狀態為何？

a. 已確認。

b. 尚未確認。

c. 已取消。

d. 已暫停。",,T16-04-009-02.mp3
E16-P4-27,16,4,Question 27,How long will the Queen be on the road?,She will leave shortly.,Less than a month.,About 6 weeks. (正解),At least a year.,C,"女王要出訪多久？

a. 她很快就會離開。

b. 少於一個月。 

c. 大約六週。

d. 至少一年。",,T16-04-009-03.mp3
E16-P4-28,16,4,Question 28,Who should candidates apply to?,The Human Resources Office.,The head of the department.,The Regional Supervisor in room #301.,The person who would be their future manager.(正解),D,"應試者要向誰報名？

a. 人力資源辦公室。

b. 該部門主管。

c. 在301室的區域督導。

d. 將來會成為他們的經理的人。",,T16-04-007-01.mp3
E16-P4-29,16,4,Question 29,Look at the graphic. Which attachment is not necessary in this person's application dossier?,attachment 1,attachment 2(正解),attachment 3,attachment 4,B,"請見圖表。那一項附件不是這位申請人應徵檔案中所必須包含的？

a. 附件1。

b. 附件2。

c. 附件3。

d. 附件4。",,T16-04-007-02.mp3
E16-P4-30,16,4,Question 30,Which of the following might be considered a challenge of the position?,Dental coverage.,Full benefits.,Overcoming obstacles.(正解),Paid holiday time.,C,"下列何者可能被認為是該職位的挑戰？

a. 牙科保險。

b. 完整福利。

c. 克服障礙。

d. 帶薪休假。",,T16-04-007-03.mp3
E16-P5-1,16,5,Question 1,"At 9.99 per case, these battery packs were a ____________ of a deal!",theft,bargain,steal(正解),discount,C,"每盒9.99元，這些電池包真是划算的交易！

a. 偷竊案

b. 議價

c. 偷竊

d. 折扣



詳解：根據空格後方的關鍵單字【of a deal】可知本處為【a steal of a deal】表示【划算的交易】。",,
E16-P5-2,16,5,Question 2,"The wedding reception is going to take place at City Hall Square, which even has a large canopy ____________ rain.",in case of (正解),make up for,in exchange for,dispose of,A,"婚宴將在市政廳廣場舉行，那裡甚至有個大雨棚以防下雨。

a. 萬一；如果發生

b. 補償

c. 作為…的交換

d. 除去



詳解：根據前句【a large canopy大雨棚】可判斷雨棚在廣場的功能在於【遮雨】，故選(a)符合題意。",,
E16-P5-3,16,5,Question 3,What's the matter ____________ customers these days? They keep calling to complain about things that are beyond our control!,about,among,to,with(正解),D,"這年頭的顧客是怎麼回事？他們一直打電話來抱怨我們無法掌握的事情！

a. 關於

b. 在(三者或以上)…之間

c. 去；對

d. 和；與



詳解：句型【What's the matter with+人?】表示【(人)怎麼了】。",,
E16-P5-4,16,5,Question 4,"I'd like to return this laptop case; not only is the strap broken, but ____________ the zipper on the side pocket won't even open.",even,also(正解),just,then,B,"我想要退回這只筆電手提袋；不只是帶子斷了，甚至連側面口袋的拉鍊也打不開。

a. 即使

b. 也；還有

c. 剛才；只是

d. 然後；在當時



詳解：根據空格前方的關鍵單字【not only】可得知句型【not only…but(also)不但…而且】用來連接兩者語氣相同的字詞或子句。",,
E16-P5-5,16,5,Question 5,My boss ____________ when we forget to punch our time cards upon arriving at and leaving work; he said soon he might start docking pay as punishment.,couldn't take,can't stand(正解),shouldn't let,won't mind,B,"我的老闆不能忍受我們上下班時忘記打卡；他說很快他可能會開始扣薪當作懲罰。

a. 無法採取(can的過去式)

b. 無法忍受

c. 不應該讓

d. 不介意



詳解：後句提及【he might start docking pay as punishment 他可能會開始扣薪當作懲罰】可判斷老闆對【we forget to punch our time cards我們忘記打卡】的感受，故知選項(b)符合題意。",,
E16-P5-6,16,5,Question 6,"Since ____________ a licensed masseuse, Melanie has had nothing but job offers from spas around the city.",become,became,becoming(正解),being,C,"自從成為一個有照按摩師，Melanie有了來自於全市的SPA的許多工作機會。

a. 變成(原型動詞)

b. 變成(過去式)

c. 變成(現在分詞)

d. 是(Be動詞的現在分詞)



詳解：時間副詞舉凡【since, when, while, before, after…】後若直接接動詞，動詞需變成【V-ing】。",,
E16-P5-7,16,5,Question 7,"I'm free to meet anytime after the 15th, ____________ for weekday mornings, when I'm expected to be at my office.",except(正解),also,and,however,A,"十五號以後我有空碰面，除了平日上午，那時預計我會在我的辦公室。

a. 除了之外(否定)

b. 也；還有

c. 然後；與

d. 然而



詳解：空格後提及【weekday mornings, when I'm expected to be at my office】表示【平日上午都會在辦公室】，故可判斷平日上午是無法碰面的。選項(a) except 表否定型的除此之外，表except後接的名詞不可之外，其餘時間接可。",,
E16-P5-8,16,5,Question 8,The tablet market has become ____________ competitive in the last two years as a result of the introduction of so many new models.,increase,increased,increasing,increasingly(正解),D,"平板電腦市場在過去兩年變得越來越競爭是這麼多新機種問世的結果。

a. 增加(原型動詞)

b. 增加的(過去分詞當形容詞)

c. 增加的(現在分詞當形容詞)

d. 增加地(副詞)



詳解：空格處用來修飾後方的【形容詞competitive】，故使用【副詞】用法來修飾形容詞，選項中只有(d)為副詞。",,
E16-P5-9,16,5,Question 9,"In order to qualify for the research positions, applicants must have successfully completed ____________ courses in math and physics.",introductory(正解),compulsory,satisfactory,dormitory,A,"為了符合該研究職位的資格，應徵者必須已順利完成數學及物理的準備課程。

a. 介紹的；前言的(形容詞)

b. 義務的；強制的(形容詞)

c. 令人滿足的；符合要求的(形容詞)

d. 大寢室；學生宿舍(名詞)



詳解：前句提及【to qualify for the research positions為了符合該研究職位的資格】故後句須具有【successfully completed…courses完成某種課程】才具有資格，故只有選項(a)可用來表示課程的種類。",,
E16-P5-10,16,5,Question 10,"Thank you kindly for your invitation, but ____________ I have to decline because I need to coach my son's soccer game that afternoon.",absolutely,unfortunately(正解),happily,thoroughly,B,"衷心感謝您的邀請，但不幸的我必須婉拒，因為那天下午我必須在我兒子的足球賽當教練。

a. 絕對地

b. 不幸地

c. 快樂地

d. 徹底地



詳解：前句提及【Thank you kindly for your invitation衷心感謝您的邀請】，後句又提及【I have to decline我必須婉拒】，兩句中間須接表語氣轉折的連接詞或副詞，故選(b)符合題意。",,
E16-P5-11,16,5,Question 11,"We are traveling on a low budget, so we'd like to purchase seats in ____________ class, please.",economy(正解),economics,economical,economist,A,"我們的旅遊預算很低，所以我們想要買經濟艙座位，麻煩你。

a. 經濟(名詞)

b. 經濟學(名詞)

c. 經濟的(形容詞)

d. 經濟學家(名詞)



詳解：【economy class】為複合名詞用法，表【經濟艙座位】。",,
E16-P5-12,16,5,Question 12,"Once the paint fumes are gone, we'll need to move all the ____________ back into the reception area, including the bookshelves and desks.",furniture(正解),appointments,custodians,departments,A,"一旦那油漆味消失，我們將需要把所有的傢俱搬回到接待區，包括書架跟書桌。

a. 傢俱(總稱，不可數名詞)

b. (正式)約會、會面約定

c. 監護人 

d. 部門



詳解：從後句【…including the bookshelves and desks…包括書架跟書桌】可判斷選項(a)符合題意。",,
E16-P5-13,16,5,Question 13,Can you please ____________ me with a catalogue of Zellers' upcoming line of spring and summer garments?,give,lend,provide(正解),allow,C,"能請你提供一本Zellers即將到來的春夏服裝的型錄給我嗎？

a. 給予

b. 寄送

c. 提供

d. 允許



詳解：本句有關商品Zellers的型錄，故可判斷說話者在詢問且要求型錄，選項(C)的【provide ... with】有【提供】的意思，較符合題意故選之。

選項(A)【give】表【給予】用法為【give somebody something】或是【give something to somebody】，代表給某人某物，後面不接with，故不可選。",,
E16-P5-14,16,5,Question 14,All Sampson & Smitt invoices ____________ the client's signature at the bottom in order to be considered legally valid.,have,require(正解),insure,propose,B,"所有山普森與施密特公司的發票的下方都需要客戶的簽名才能被認為是合法有效。

a. 有

b. 需要

c. 為…投保

d. 提議、提案



詳解：為確定後句【in order to be considered legally valid 被認為是合法有效】故前句提到的【invoices發票】都需要客戶的簽名，故選(b)符合題意。",,
E16-P5-15,16,5,Question 15,Our quality control experts ____________ determined that this product is not safe enough to introduce to the market quite yet.,has,had,have(正解),hadn't,C,"我們的品質管控專家已斷定這個產品仍不夠安全到足以引進市場。

a. 有(現在式)

b. 有(過去式)

c. 有(原型動詞)

d. had+pp (過去完成的否定)



詳解：根據後句的動詞【is】可判斷本句的動作直到現在還在發生當中，故需使用【現在完成式have/has+pp】表動作的完成。",,
E16-P5-16,16,5,Question 16,I think I am more suitable for the position due to the fact that I studied ____________ for two years.,worldwide,international,foreign,abroad(正解),D,"我覺得我更適合該職位因為我留學國外兩年 。

a. 全世界地

b. 國際的

c. 外國的

d. 在國外地



詳解：【動詞studied】後的空格用來修飾動詞的用法，須使用【副詞】來修飾動詞。所有選項中只有(a)(d)為副詞用法，而選項(b)(c)為形容詞，又只有選項(d)符合題意。",,
E16-P5-17,16,5,Question 17,"When you are surrounded by hardworking employees, it can ____________ you to do the same.",determine,effect,depend,influence(正解),D,"當你周遭的員工都很勤奮時，這可以影響你同樣為之。

a. 決意；決定(動詞)

b. 影響(名詞)

c. 依賴(動詞)

d. 影響(動詞)



詳解：前句說到【surrounded by hardworking employees周遭都是勤奮的員工】加上後句說到【do the same同樣為之】，且助動詞can之後須接原形動詞，故可判斷選項(d)最符合題意。而選項(B)為名詞不可選。",,
E16-P5-18,16,5,Question 18,"After ____________ reviewing your application, we have decided to accept your application for funding to renovate the entrance to the building.",carefully(正解),hopelessly,needlessly,wisely,A,"在仔細檢視過你的申請書後，我們已經決定接受你的翻修大樓入口的資助申請。

a. 仔細地

b. 毫無希望地

c. 無需求地

d. 有智慧地



詳解：前句提及要【reviewing your application檢視過你的申請書】，空格置於【動詞reviewing】的前方為副詞用法，(a)選項最符合題意故選之。",,
